score 1000,score 666,score 333,val1,val2,val3,val4,val5,val6,val7,val8,val9,val10,val11,val12
-2190,-1538,-862,0.569571195167,1.00803146752,0.428029529807,0.785911075118,0.463259502448,0.73765475752,0.900130121415,1.14921583358,0.293474752912,0.282478860807,0.163833359086,0.126963923155
-2218,-1624,-609,0.652633972972,0.964087629941,0.462800088868,0.96190940498,0.492797736302,0.958185788592,0.650699693699,0.781465747756,0.370469525236,0.0212865339413,0.382296812057,0.238667479389
-977,51,163,0.286517539099,0.469509263449,0.713223580796,0.973300569076,0.612901374426,1.02741329493,0.683990524586,0.997694890016,0.453682823807,0.237291034997,0.371972713167,0.0270352163557
-138,-375,-92,0.606371718211,0.74551503793,0.504379305998,0.949086344604,0.159434686279,0.319903979955,0.353056977051,0.799653686577,0.446502726686,0.29176482708,0.202555999838,0.159072639892
-1347,-1542,-211,0.313380375634,0.385064472888,0.887766947658,0.890105207178,0.225212261483,0.613657220684,0.263088859516,0.520654961144,0.251382931877,0.0350294175445,0.484228314822,0.0693478746002
-10066,-3457,469,0.317044892785,0.669548210634,0.664432230521,0.977136238502,0.00229921804687,0.146901393739,0.242941716894,0.568827274622,0.257419098327,0.439195314032,0.243803647392,0.436491572482
1081,823,-298,0.136482653932,0.420319949471,0.815360988114,1.1274384953,0.608045085794,1.05026576551,0.631975304072,0.838571820772,0.00253013780041,0.292536232226,0.353540183615,0.4172042692
-3318,-2629,-631,0.133285608916,0.420829062626,0.528031364041,0.848832575922,0.162732398966,0.464335530089,0.945975156363,1.2677129395,0.383600706554,0.365104354951,0.368894653398,0.222458777322
-62602,-39452,-16462,0.24644097281,0.487879529683,0.26016097171,0.51718999873,0.0391791082016,0.0478603690769,0.173315394747,0.418645352971,0.294323860353,0.0586716782475,0.496943444947,0.192208912939
-8777,-5006,-2316,0.602145163786,0.660481778688,0.0857194815281,0.294958302265,0.00375941416156,0.300053565363,0.451873055166,0.744599868582,0.29455382311,0.306423753234,0.165474062878,0.386608759017
-6121,-5066,-4230,0.64295718758,0.985401715862,0.187607780294,0.575488096736,0.0337526106441,0.153251095621,0.974346021565,1.21589426711,0.19452830034,0.328949920758,0.414163566172,0.43034242454
-35943,-24614,-8202,0.00175029824501,0.332949609526,0.265830476185,0.655604726907,0.346933494466,0.354546560392,0.138702966618,0.216559325367,0.077641342107,0.186763526829,0.404185731809,0.213860994503
4086,2131,943,0.0179086724725,0.435717004244,0.818600965442,1.26336745407,0.309197515302,0.705860076427,0.438498308906,0.617643774424,0.353728178391,0.113698106742,0.472314223013,0.111408082941
2525,1762,825,0.248314981191,0.503327893068,0.86544884042,1.24881088629,0.771763950194,1.06585948183,0.413329182615,0.661270240519,0.171989163821,0.279417124689,0.291905007903,0.0365643452892
-582,-297,29,0.940227142396,1.36029140501,0.885466515038,1.03640378248,0.556639128211,0.616804078996,0.848308893707,1.28054129602,0.140116481337,0.267772650695,0.358991938984,0.424817853235
-1119,-648,-288,0.994037109385,1.04483223961,0.59140675053,0.818234737217,0.383057306151,0.498591199379,0.852863824385,1.3123957098,0.0179747157206,0.265841334644,0.396292804976,0.160882261894
-1036,-633,-183,0.650963772379,0.85549036403,0.70100050492,0.728965949284,0.56415827105,1.03245495298,0.764378055148,1.23109428516,0.00706108683931,0.000758325149168,0.430017913349,0.324624816064
-3382,-1763,-452,0.581977542835,0.917227002704,0.323806513476,0.394223884489,0.798733187007,1.14599447694,0.797037614951,1.08008074598,0.192043815902,0.186699974495,0.0719541262502,0.426048153907
-3128,-2684,-2135,0.948460890689,0.996769252,0.0131665802559,0.445754725885,0.610605795389,0.952382992701,0.403875743466,0.633440796206,0.327596590209,0.259888809744,0.440862490396,0.0654442099561
2838,1510,-31,0.402746233482,0.612271280861,0.985241112787,1.42528507085,0.0771809240742,0.307613331651,0.47116483661,0.639854505288,0.253437848081,0.305455113476,0.166644454734,0.181162065291
-26561,-17442,-7838,0.0803883465292,0.41177105001,0.267279086756,0.406606697873,0.66924306173,1.01869966784,0.0819462133862,0.414366789784,0.0548113379792,0.28800766831,0.000111896932658,0.320071119998
-3586,-3145,-2976,0.709210709913,0.845081620462,0.0718869943069,0.381435983356,0.996633649214,1.32842869599,0.350357878296,0.417802763701,0.146586378784,0.204711212479,0.102314114961,0.157799157848
-12400,-8520,-4475,0.330924627482,0.744989131967,0.107597801202,0.601092853818,0.198720834023,0.516941447681,0.186313364964,0.531297570487,0.164745843173,0.30568224345,0.116742441918,0.249665116976
-8700,-8144,-2639,0.310391200803,0.452478807603,0.307920449528,0.645395162243,0.503247719364,0.984464147425,0.441647218534,0.697947903235,0.44633964502,0.384180981656,0.287395140709,0.451830537957
522,-194,257,0.698197149081,1.07810571666,0.551164934119,0.995198296307,0.12852869834,0.527374629575,0.477687875053,0.662215104809,0.469465916639,0.0780190235098,0.372192519247,0.421690724902
-913,-613,-202,0.94132949113,1.3607832817,0.784442697689,1.20950684516,0.555013234755,0.56583541541,0.564520017494,0.775817052728,0.306806704758,0.299844464878,0.0278471524671,0.103729710376
27,570,520,0.211320562192,0.655151265445,0.722597031846,1.15163411123,0.747704572963,1.17464155512,0.470566478134,0.650262383459,0.361077629342,0.064331997685,0.423830867553,0.0304074854064
-1531,-576,224,0.669133864529,1.0444937961,0.793443332967,0.857010477561,0.06997287401,0.0748465629203,0.546125065432,0.597288478037,0.230928883635,0.109091546338,0.3086342949,0.292733646889
-8861,-6450,-3701,0.662302597479,0.943963605661,0.0718209985353,0.325220751582,0.173564875526,0.264757362713,0.911521498967,0.939822048897,0.412010332425,0.451639185806,0.134262203683,0.313165302399
1094,468,-671,0.430675899488,0.642435743626,0.720856876771,1.05155734649,0.218376724869,0.541068279938,0.972648294849,1.45970907659,0.457283019354,0.360287523659,0.178643376048,0.381622067562
-4981,-4161,-3690,0.329838449726,0.652782626554,0.398585206634,0.489631653343,0.991454275196,1.02414917597,0.534489054696,0.568134577883,0.114877054788,0.302255460225,0.198674904053,0.19852665167
-2368,-1643,-1249,0.946814548093,1.39734608081,0.43181282521,0.652597024501,0.128923377395,0.439340972962,0.991951550725,1.11064656783,0.104055159536,0.220367877961,0.272043230565,0.109069424287
-828,-1041,-1266,0.858532069615,1.17319911745,0.60742426774,0.860855816198,0.00332165300881,0.192056541957,0.251214884068,0.450852812864,0.11659657532,0.184340124831,0.00751871287529,0.124984985577
-4202,-3276,-1595,0.766117914927,0.820878079821,0.299869974094,0.629377379764,0.0663909043517,0.126592804519,0.412569789357,0.801198168888,0.444885244567,0.224529060551,0.400310375462,0.419785377166
-22530,-9852,-2102,0.210316882674,0.252411621755,0.0908738543245,0.30931169894,0.435543182016,0.455514536653,0.517347749655,0.707021702424,0.0360837548855,0.234565768624,0.21726640273,0.494308314831
-961,-705,-307,0.967338490779,1.19529576773,0.858117041034,1.20644550541,0.410441712575,0.456788963859,0.783734051131,1.06349299643,0.23957106637,0.134229938714,0.464058670646,0.303896417343
2690,2662,1145,0.247049870081,0.339086106501,0.822310952497,0.960607807178,0.655401307305,1.10096623287,0.497739178378,0.497807257953,0.372793254083,0.354010051028,0.480789833875,0.0859100085147
-2463,-1408,-834,0.844170038012,0.980594332706,0.465847689276,0.486956193032,0.320129012929,0.61985418071,0.891757132258,1.0132704764,0.323366717604,0.427948160414,0.414438003999,0.434341892786
-1636,-1130,-1309,0.521767447607,0.752893091281,0.531194830487,0.608726868271,0.576633958905,0.979714272278,0.633149113255,0.862894531688,0.21712281562,0.0885584364344,0.200510009018,0.243422642826
734,122,109,0.269167774869,0.543198844526,0.830383842284,1.30998370661,0.975100968507,1.1893711691,0.476646092902,0.890603708385,0.341470649781,0.196588025191,0.417498837386,0.102663347673
-7946,-6249,-3225,0.885095752521,1.20966834579,0.0269362872022,0.0420577659844,0.357278954074,0.455341763716,0.782541303803,0.924016705525,0.441054298666,0.478292829743,0.496078704546,0.299486470269
-3004,-2469,-1376,0.488430540819,0.967382502904,0.460677964933,0.678200655229,0.281262167705,0.416357492076,0.626561614239,0.996787507972,0.00783754615878,0.111153454669,0.443969600467,0.122523462726
-7379,-1924,1504,0.347049434217,0.583926845191,0.284281119306,0.425331670484,0.651865947696,1.131708043,0.18973235707,0.441477503949,0.19302686962,0.00273061489912,0.433602058618,0.145502967325
-25541,-14629,-7205,0.534674086103,0.547477069487,0.0370582039233,0.257139367081,0.9391446115,1.36729301544,0.715346071234,1.11802906025,0.207986482308,0.223099770045,0.0716864099416,0.180383547251
-1004,-810,-530,0.984164370654,1.02268948297,0.775330753243,1.15290955375,0.535930658309,0.947663540211,0.19985510587,0.294105460714,0.22767268201,0.0435190391099,0.15650110419,0.381060099428
-8,-246,-305,0.448322004419,0.755477640987,0.87313257628,1.36360702753,0.730690227679,0.91259644788,0.490497471939,0.680648253896,0.128067877413,0.440350581215,0.0973084984581,0.0873935086321
-2538,-1604,-777,0.833414509904,0.878196399416,0.173620370968,0.422743787973,0.865988162176,1.19228429584,0.46270384281,0.703577098633,0.285428002409,0.0265476016122,0.032108257736,0.202050351944
-64116,-40779,-20395,0.175144886376,0.438734948648,0.117604880601,0.32903086031,0.027663533191,0.250398222524,0.717638836025,0.791096458816,0.142003983571,0.214767185121,0.461204044274,0.397431265692
-1953,-1250,-866,0.661321719831,0.849762846213,0.75367443001,1.0211159947,0.048441741986,0.387683538777,0.99833729986,1.12438141432,0.166081939615,0.286261675561,0.100681226347,0.30922448408
-3430,-2459,-1743,0.526533941772,0.742321862975,0.424358007281,0.783068487442,0.829749053323,1.14596749042,0.561505056162,0.583769896132,0.089361025141,0.0916808043944,0.094523744067,0.000144345593808
-27645,-15830,-6007,0.0830261601397,0.414202178196,0.392259547356,0.68891461697,0.0485273264957,0.536068257956,0.265694237087,0.751926723651,0.485240247793,0.345467527424,0.471871762502,0.180356867116
-2301,-432,1540,0.715804196933,1.20722165096,0.187270484261,0.352563450761,0.260696652913,0.275520131712,0.556309985944,0.792105997492,0.434682853892,0.441749521409,0.355093281884,0.280203661654
-4398,-2756,-1379,0.942578454909,1.16575578387,0.345376923558,0.380328365523,0.626575675647,1.12318372171,0.570507195192,0.57881817312,0.448478933357,0.481725743228,0.38748627099,0.454827402251
4259,2055,778,0.138768039424,0.220666405998,0.892843821093,1.06601747601,0.774727832856,0.883233562766,0.47665031004,0.484262556372,0.0450371811292,0.189516964769,0.315386205089,0.306576809383
-6151,-2019,-1532,0.169964477236,0.438513397528,0.4402903472,0.911270346691,0.380617361861,0.713513317261,0.763025943107,0.902686007895,0.296004325503,0.00924219940076,0.101410789771,0.180543079689
-646,-318,134,0.622964042057,1.10875223606,0.796490386746,1.16569217886,0.902009958697,1.1071524883,0.454913161876,0.872565672403,0.243346957945,0.138827609189,0.445390177229,0.374501837879
48,38,15,0.667914755359,0.974416312081,0.644844860644,1.11800776844,0.056402608239,0.51529373856,0.600482103096,1.05180663014,0.359612070679,0.389165916998,0.150837726379,0.358627306821
-1181,-900,-166,0.946035887329,1.34462891076,0.837082446582,0.932698103209,0.800321354215,0.955023949432,0.422511533364,0.666166750587,0.122595212422,0.466575279431,0.497849769289,0.236338357359
1051,27,-907,0.781467880428,1.1625105025,0.804057334644,1.13838406313,0.235506381777,0.519030351057,0.346498963609,0.602389742204,0.0688698419524,0.0255076951394,0.462952100991,0.218761572189
-959,-631,-310,0.910453892299,1.15260974135,0.716430643655,1.03370391159,0.900254155161,0.91050131558,0.502955702196,0.6706342725,0.408817172356,0.304313293131,0.316304114722,0.358971595642
-1221,-849,-132,0.635305023597,1.05979801258,0.622036991119,0.96173991298,0.900412624151,0.980801121578,0.770149490973,0.847360356531,0.0348398771272,0.0777615686461,0.209480086651,0.308100676134
-8074,-5767,-3001,0.324076789793,0.799868669682,0.225217685426,0.440979148908,0.715334917531,1.20188331021,0.915354463547,1.24574699343,0.481986811979,0.0859619931129,0.10210943308,0.0219316840827
-6508,-5526,-3900,0.695598721201,1.12511153488,0.340849890646,0.506161157245,0.216255796767,0.232490394603,0.0511102134047,0.415679863477,0.106319067489,0.402358874695,0.00450787972486,0.273413144935
-2312,-1688,-1223,0.571525845244,0.963637592662,0.65083796662,0.860788185595,0.211103964571,0.657332662771,0.802796832438,1.06012362544,0.405254723108,0.420721641062,0.0774051569978,0.262024955855
-3518,-2789,-1787,0.854517848644,1.2918244191,0.453991100818,0.591564619384,0.925983000938,0.987080804355,0.985484389551,1.21426999404,0.4463274979,0.182369028318,0.217158120207,0.249722630079
2081,1360,854,0.383403603749,0.569857923504,0.830020016083,0.978391511039,0.953508391369,1.17821856123,0.28230586686,0.64305361543,0.46654999955,0.331319370355,0.27795371392,0.158333864296
-4586,-3694,-2108,0.859056707891,1.16481694417,0.447573625042,0.801213219723,0.287524053168,0.323126352442,0.0358629539777,0.462352182997,0.137050516498,0.0568097546728,0.248213018168,0.209645192142
-861,-680,-263,0.634125201419,1.05653498298,0.932559704856,1.16016657305,0.457011355866,0.826878983877,0.105066932803,0.38624223026,0.0513543784409,0.174467669182,0.376532869317,0.407446116181
-3294,-2795,-2031,0.558300622729,0.993557331426,0.681446065236,1.12466657484,0.252757864976,0.752472314249,0.412953274373,0.580636451066,0.205504135639,0.0735732552558,0.488216558954,0.337387292028
12,5,3,0.743462085666,0.958209650239,0.0343425165851,0.148195480647,0.991850509774,1.02708213686,0.417355468463,0.612579701779,0.155423193418,0.210821897496,0.159715762104,0.48024508708
-61515,-41317,-21094,0.155835205663,0.363810913891,0.101918882958,0.543282070624,0.590574183943,0.624837576162,0.0947455328241,0.250713648143,0.179573190973,0.210270834329,0.143399159536,0.428484134293
-17396,-12009,-6156,0.479151428186,0.647378990615,0.3157652666,0.430264393146,0.118455351538,0.420740061052,0.277447039432,0.512625650316,0.155640024871,0.107259431959,0.475873516495,0.086062311068
-431,149,689,0.389681974648,0.775363041394,0.736848891263,0.958614462912,0.616716060249,1.06462366427,0.267876901794,0.366269467541,0.0962217162155,0.255336581674,0.0782285540013,0.0567777056023
-14521,-8104,-4000,0.492952928987,0.644124432868,0.173778112852,0.368891963085,0.889569982752,0.955236952589,0.266853565657,0.631543817263,0.0374230911632,0.419356337221,0.428676975111,0.146403591363
1324,859,427,0.0861636613257,0.40298568315,0.779999656559,1.23139292329,0.650061395446,0.687950195154,0.0923434737911,0.450863589576,0.121373505394,0.352716659154,0.453414357788,0.434069602919
-5481,-5019,-4551,0.730170368139,0.87050212709,0.062127548669,0.0685941633032,0.954856857299,1.01302638507,0.37878834086,0.69369501867,0.195086623642,0.294488387954,0.0386074413156,0.32344384096
-1462,-1261,-757,0.731260644562,0.747342732502,0.626066371545,0.692256582832,0.713382492475,0.934141430109,0.15180463517,0.207361874199,0.301995354155,0.357467039843,0.214936413535,0.492187311485
653,168,231,0.492909356265,0.53914190888,0.923505330123,1.01042695202,0.804977924688,1.19632447838,0.715095998188,1.12386353296,0.26713496504,0.0112122498895,0.204372775215,0.141409892176
-1480,-1068,-580,0.798867291349,0.916805297851,0.623112134603,0.859079898097,0.795916151237,1.0357412759,0.827554216327,1.21960500467,0.0974484984505,0.232902136715,0.35012794507,0.369646072837
-3106,-2133,-1444,0.862132665051,1.22975207717,0.188022792114,0.66536228763,0.763542133117,1.1452074533,0.89708800348,1.12393684807,0.353359823234,0.469639615675,0.199038554021,0.38339567152
39,17,12,0.66958010489,1.02838567194,0.773098919807,1.13936186101,0.800449049312,0.897088749376,0.561186823533,0.565658511722,0.230300435323,0.446591138473,0.0397223216413,0.127716405789
-4772,-2258,-710,0.653330250421,0.744270441174,0.00278183460499,0.117204884856,0.478986646451,0.791690478758,0.188491011004,0.351461237837,0.4035479967,0.485067262237,0.0865695878506,0.0905338459575
-3474,-2938,-969,0.435002894267,0.71233313276,0.471326995527,0.834208675636,0.894513751822,1.2492141141,0.668776938236,0.999437287529,0.429590340304,0.459967881177,0.4164692783,0.0497914244042
803,615,6,0.0749210864311,0.350967022386,0.919400630561,1.38803384022,0.0958349997378,0.508467927424,0.855582551864,1.16030802187,0.277190118395,0.16104698368,0.481843405849,0.293740529643
-1512,-560,213,0.79513656629,1.26695112482,0.381919747454,0.496054724572,0.337334892671,0.452930578522,0.252352205062,0.601626465912,0.260134601955,0.495154963746,0.191476661475,0.299621439101
-1401,-1181,-486,0.618703910882,0.696248938884,0.795836668184,0.888833860648,0.0843473282358,0.396860360748,0.604787047252,0.744168889067,0.31924906279,0.295755060983,0.00425188451079,0.0149685471561
-21327,-13333,-4132,0.157835160922,0.373096391439,0.0427123102236,0.26805845227,0.795351545262,1.03301750561,0.900707428312,1.18534305299,0.208052153954,0.182488931383,0.247705772225,0.266098643158
-1060,-722,-530,0.861500163289,1.30521495967,0.828449978148,0.90591696898,0.489686755529,0.906974923645,0.932687708417,1.2450443802,0.0369634385595,0.022761556975,0.476169759194,0.0928385854781
9538,3775,1395,0.517407546421,0.664466260283,0.744239742139,1.24367105992,0.515122813126,0.553431392336,0.298561684078,0.640901933035,0.39483503623,0.143396988417,0.0963925162057,0.107230989491
-909,-620,-303,0.552660865901,0.881063069671,0.851602576741,1.32944228023,0.809852075846,1.00961002563,0.748624282597,1.04878302535,0.38056170819,0.357584961357,0.135184742189,0.191633742094
-2289,-1725,-1097,0.983037134312,1.19749717813,0.4254400782,0.734512376856,0.118665130196,0.32898519462,0.188546560679,0.586555450876,0.348300406468,0.224505224468,0.457054595998,0.193641618856
-4800,-2195,32,0.898915767202,1.09492300019,0.0100150416363,0.488849896243,0.498381061258,0.981838497156,0.530925598016,0.791897249083,0.452657368811,0.0831132532944,0.456900293942,0.364293688134
-410,-530,-48,0.406518599535,0.803882468376,0.879040554862,0.926005435252,0.874785413884,1.10074245586,0.178093960321,0.493926414652,0.143497985269,0.434196565641,0.380892125896,0.316357215572
-2952,-2219,-1128,0.973894777937,1.40994863898,0.568868212143,0.829192954026,0.142606826005,0.297924958034,0.018315914723,0.0406200992309,0.226163158791,0.00598077704025,0.0840788424534,0.0493535054515
-20303,-16592,-3732,0.284426704765,0.57756193875,0.304462306949,0.398948238592,0.348088673008,0.643374464085,0.156103193899,0.53255690444,0.47026826658,0.283984480728,0.366985038922,0.475143036541
-1489,-1032,-576,0.785085441416,1.06190667391,0.451949027168,0.81057644554,0.872057636042,1.11937065053,0.755544014076,0.868339345705,0.491288295941,0.0999048049719,0.110752581075,0.16163654659
2639,1432,332,0.0975140824058,0.445339059261,0.715748617806,0.768937852639,0.669837500804,0.779646025055,0.0789827548364,0.275582513071,0.175101042623,0.457283947963,0.137120372046,0.478817599234
-57136,-38627,-18994,0.242770532669,0.654803246004,0.164063857243,0.486443928786,0.328371367297,0.36752073891,0.293519505294,0.791754868636,0.268514014253,0.345854795788,0.299954558019,0.233707178122
-25664,-16586,-6940,0.140664186118,0.26583986085,0.670963350059,0.90459082536,0.105682582486,0.426226974822,0.0343269231742,0.061590984169,0.44402868564,0.409462168631,0.370376210406,0.475686045473
92,492,669,0.761006176003,0.838730122544,0.808933503205,0.834444125289,0.273994896575,0.481213197771,0.746699538957,1.09909293736,0.392195870769,0.0187462802256,0.0332111157934,0.408683118699
6926,5596,3252,0.335528971664,0.622528129521,0.72006648863,1.07614420529,0.328615019402,0.677677261756,0.292001887893,0.449545751019,0.155256113778,0.143886794445,0.108412463477,0.0580072550587
-9887,-7306,-3093,0.726674409515,0.748628421192,0.174586283642,0.556361670357,0.270091973016,0.291967349314,0.0687671764106,0.34368393569,0.494833541669,0.319595293448,0.0624704792813,0.168733670404
-3804,-2401,-801,0.949700455604,1.25982637266,0.318455435436,0.544899381495,0.729243121119,1.07849033959,0.296154659603,0.388080895871,0.414158842888,0.0824836408316,0.284456933413,0.0848756257396
-4466,-2962,-1631,0.213887762582,0.295240488733,0.449110266611,0.873023791659,0.792642023009,1.23815754054,0.945031872078,1.22433045432,0.19319854045,0.0695479815168,0.460047233214,0.375057239309
-1359,-922,-557,0.69732004299,1.09370422815,0.808959719549,1.04908560685,0.405594901266,0.4531784677,0.868795685776,1.23395187153,0.39512719133,0.0296813777075,0.464384958259,0.081441452885
273,-117,257,0.406117119814,0.798914992882,0.840528773617,1.14691422676,0.469602421775,0.748345284888,0.989939315737,1.31554834067,0.43397210385,0.351947582145,0.183491471117,0.169512156329
-10939,-4776,-1239,0.33459400008,0.791855410907,0.0233193480896,0.485753886663,0.582390089422,1.03179526879,0.0532642251668,0.116358755386,0.437067898864,0.185590103455,0.485642654755,0.436063671964
-451,-198,56,0.540454198608,0.783146672104,0.851610243294,1.17635779702,0.847477238985,1.19174943535,0.798398482684,1.07789925825,0.253400270562,0.444375151699,0.131790205642,0.396283381417
-747,-152,381,0.807136026077,1.21756517545,0.493759393824,0.719187089075,0.581468758897,0.858198927396,0.233239456553,0.538866988131,0.402159135465,0.270121897307,0.10019793658,0.279934718336
-861,-147,-626,0.246215492918,0.73257647426,0.40918335164,0.639323759685,0.476804347395,0.92517255625,0.526402171173,0.899188092323,0.132361720097,0.216193334698,0.151166183703,0.301528988519
-4211,-3404,-1845,0.966563959886,1.31778543745,0.172898040895,0.221847956083,0.192524729333,0.516617056979,0.417975118098,0.732379234933,0.201845253984,0.465056192947,0.481247181418,0.369171258223
